,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
1870,6200000,"Sector 86, Faridabad, Delhi NCR",1554,28.4033165,77.34233,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3989.70399
1871,7000000,"Suraj Mishra, F-1, plot no 614, Sector-1, vaishali, Sector 1 Vaishali, Ghaziabad, Delhi NCR",1100,28.6341305,77.3338579,3,2,1,Ready to Move,Resale,1,Semi-Furnished,0,"Max Hospital Vaishali, Sun Valley international school, Sarthak enclav",Flat,"
                    
                    
                    
                       This Multistorey Apartment is located at 1st floor in a building of total 2 floors. It is a relatively new property with construction age less than 5 yrs.
                    
                ",6363.636364
1872,5000000,"Sector 3 Rajendra Nagar, Ghaziabad, Delhi NCR",1300,28.6853926,77.364315,3,2,2,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3846.153846
1873,4000000,"Greater Noida West, Greater Noida, Delhi NCR",1197,28.605958,77.444512,3,2,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3341.687552
1874,9200000,"Nri City, Greater Noida, Delhi NCR",2500,28.4611974,77.5111725,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",3680
1875,6000000,"6/106 MCD Colony, Sector 20 Rohini, New Delhi - Rohini, Delhi NCR",750,28.71004105,77.07226563,4,3,1,Ready to Move,New Property,,Unfurnished,,,Flat,"
                    
                    
                    
                       total 6 rooms 3 bathrooms attached toilet 3 side entrance option
                    
                ",8000
1876,6500000,"flat no 4652, F Block, Sector 50, Alok Vihar, Noida, Sector 50, Noida, Delhi NCR",1160,28.57150078,77.37000275,3,2,2,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5603.448276
1877,2800000,"Bhagwati Garden Extension, New Delhi - West, Delhi NCR",720,28.6226704,77.033297,3,2,,Ready to Move,Resale,1,Furnished,,,Flat,"
",3888.888889
1878,4000000,"Sahibabad, Ghaziabad, Delhi NCR",950,28.662385,77.336765,2,2,1,Ready to Move,Resale,1,,,,Flat,"


                                 Freehold Multistorey Apartment has unblocked view on front, facing Main Road. Situated at 3rd floor, this property is East facing. Reserved covered car parking for residents available. The age of construction for this Multistorey Apartment is between 10 to 15 years. Flooring of type Marble covers maximum part of the house. Prime facilities are easily accessible from this place with Oriental Bank of Commerce (1 km ). Other key neighbourhood are Delhi College of Studies (1 km ). 
                            
more

",4210.526316
1879,3900000,"Techzone 4, Greater Noida, Delhi NCR",1170,28.58970754,77.44,3,2,4,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        It's a 2nd floor Multistorey Apartment in a building of total 18 floors. 
                    
                ",3333.333333
1880,4800000,"Indirapuram, Ghaziabad, Delhi NCR",1000,28.6493479,77.3696259,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4800
1881,3150000,"metro pillar no 703, Uttam Nagar West, New Delhi - West, Delhi NCR",675,28.62176704,77.05584717,3,2,1,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4666.666667
1882,8000000,"Saraswati Enclave F block, Saraswati Enclave, Gurgaon, Delhi NCR",1000,28.44512749,76.99525452,8,6,,Ready to Move,Resale,,Unfurnished,,Radha Swami Satsang Bhawan,Flat,"


                                The property is located near Radha Swami Satsang Bhawan , Pataudi roadIt's 2 min walking distance from main road.Everything is available nearby from grocery to medicine.For bus stand or metro buses and autos are available.It's a Ground plus 2 property Except ground floor 1st and 2nd Floor is rented.Fixed income of 15-18k per month.
                            
more

",8000
1883,6500000,"Mohan Nagar, Ghaziabad, Delhi NCR",1270,28.677177,77.381438,3,2,,Ready to Move,Resale,,,,,Flat,"


                                This spacious Multistorey Apartment is located at Ground floor in a tower of total 3 floors. This spacious Multistorey Apartment was constructed approx. 10 to 15 years years back. The location has easy access to, World Square Mall (3 km ), Chatur Bhuj Hospital (3 km ), Punjab National Bank (3 km ) and Vaishali Metro Station (4 km ).
                            
more

",5118.110236
1884,7300000,"Sector 78, Gurgaon, Delhi NCR",1730,28.371015,76.944353,3,3,2,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",4219.653179
1885,4200000,"Raj Nagar Extension, Ghaziabad, Delhi NCR",1290,28.705425,77.433193,2,2,,Ready to Move,Resale,1,,,,Flat,"
",3255.813953
1886,14000000,"Vaishali, Ghaziabad, Delhi NCR",1970,28.6441755,77.336519,4,4,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",7106.598985
1887,6800000,"Mohan Nagar, Ghaziabad, Delhi NCR",1280,28.6803304,77.375078,3,2,3,Ready to Move,Resale,,Unfurnished,,,Flat,"
",5312.5
1888,5900000,"Omicron, Greater Noida, Delhi NCR",1875,28.4751606,77.55141449,3,4,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistorey apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",3146.666667
1889,4300000,"Indirapuram, Ghaziabad, Delhi NCR",1000,28.6493479,77.3696259,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
",4300
1890,9950000,"Ardee City, Ardee City, Gurgaon, Delhi NCR",1350,28.4518176,77.09911073,4,4,,Ready to Move,Resale,,,,,Flat,"
",7370.37037
1891,8400000,"Sector 52, Gurgaon, Sector 52, Gurgaon, Delhi NCR",1000,28.44207,77.075517,2,2,2,Ready to Move,Resale,,,,,Flat,"
",8400
1892,3800000,"3rd Floor, C-34, Paryavaran Complex, New Delhi - South, Delhi NCR",900,28.51620483,77.20290375,3,2,3,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       Full Terrace Right, with 3 side open and one flat in one floor.
                    
                ",4222.222222
1893,13700000,"Pitampura Block AD, New Delhi - West, Delhi NCR",1100,28.70659637,77.13451385,4,2,1,Ready to Move,Resale,,Semi-Furnished,,madhuban chowk,Flat,"
                    
                    
                    
                       858686   6046          4bhk 2 washrooms submersible connection LPG Connection in front of park near pitampura metro metro
                    
                ",12454.54545
1894,3450000,"360/C1 shalimar Garden Extn 1, Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",1000,28.69004822,77.34053802,2,2,2,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3450
1895,9500000,"sector 70, Sector 70, Gurgaon, Delhi NCR",1437,28.39568075,77.02979199,3,2,2,Ready to Move,New Property,,,,,Flat,"


                                 Freehold Multistorey Apartment has unblocked view on front, facing Garden/Park. Situated at 3rd floor in a tower of total 21 floors. Modern construction is done in this newly built Multistorey Apartment. Prime facilities are easily accessible from this place with Sai Hospital (3 km ). Other key neighbourhood are Scottish Mall (4 km ). 
                            
more

",6610.995129
1896,5200000,"NH 24, Ghaziabad, Uttar Pradesh, NH 24, Ghaziabad, Delhi NCR",1320,28.641866,77.413237,2,3,3,Ready to Move,Resale,1,,2,Crossing Republik,Flat,"
                    
                    
                    
                       2nd floor near NH  24.Closer to Engineering college.Easy approach to Delhi, Noida & Ghaziabad.
                    
                ",3939.393939
1897,5800000,"Sector 3 Vasundhara, Ghaziabad, Delhi NCR",1200,28.66755899,77.38608,3,3,3,Ready to Move,Resale,1,,,,Individual House,"
                    
                    
                    
                        This Multistorey Apartment is located at 11th floor in a building of total 14 floors. Modern construction is done in this newly built Multistorey Apartment. 
                    
                ",4833.333333
1898,4100000,"Gyan Khand 2, Ghaziabad, Delhi NCR",1000,28.6436225,77.352839,2,2,2,Ready to Move,Resale,1,Semi-Furnished,,Behind St Thomas School,Individual House,"
                    
                    
                    
                         Builder Floor Apartment is located at the advantageous 1st floor in a tower of total 2 floors. This spacious Builder Floor Apartment was constructed approx. 5 to 10 years years back. 
                    
                ",4100
1899,10500000,"DDA Flats, Kalkaji, New Delhi - South, Delhi NCR",1050,28.54366493,77.25489807,2,2,1,Ready to Move,Resale,,Semi-Furnished,,Near Alakhnanda Market,Flat,"
                    
                    
                    
                       2BHK.L-1 DDA Flats. Ground floor. Car   Bike Parking
                    
                ",10000
1900,3500000,"Sahibabad, Ghaziabad, Delhi NCR",750,28.6644882,77.3474938,2,2,,Ready to Move,Resale,,,,,Flat,"
",4666.666667
1901,4700000,"Sector 1 Vaishali, Ghaziabad, Delhi NCR",900,28.6341305,77.3338579,2,2,,Ready to Move,Resale,1,Semi-Furnished,,,Individual House,"
",5222.222222
1902,5550000,"m702, Sahibabad, Ghaziabad, Delhi NCR",1300,28.6779975,77.3453909,2,2,2,Ready to Move,Resale,,,,,Individual House,"
",4269.230769
1903,14000000,"TS- 05, Sector 22D, Yamuna Expressway, Gautam Buddh Nagar, Yamuna Expressway, Greater Noida, Delhi NCR",3200,28.627093,77.368265,4,4,5,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4375
1904,4200000,"Sector 86, Faridabad, Delhi NCR",1165,28.40436848,77.33607703,2,2,2,Ready to Move,Resale,,,,,Individual House,"
",3605.150215
1905,9000000,"Paschim Vihar, New Delhi, Paschim Vihar, New Delhi - West, Delhi NCR",1100,28.66287399,77.09776702,3,2,2,Ready to Move,Resale,,,,Opposite to Neo Convent School and JMJ Senior Secondary School,Flat,"
                    
                    
                    
                       It is a freehold,  corner property on the second floor facing park with 2 balconies, ample ventilation and receives natural light.
                    
                ",8181.818182
1906,5000000,"C 1503 Tower 18, Raj Nagar Extension, Ghaziabad, Delhi NCR",1260,28.70203629,77.41841518,2,2,2,Ready to Move,Resale,,,,,Individual House,"
                    
                    
                    
                       Multistorey Apartment faces North - East direction
                    
                ",3968.253968
1907,5100000,"Sector 137, Noida, Sector 137, Noida, Delhi NCR",1082,28.51183419,77.41127367,2,2,3,Ready to Move,Resale,1,,,Park facing,Flat,"
                    
                    
                    
                       Unused flat with no furnishing but basic electric connections. Unfurnished.
                    
                ",4713.49353
1908,4200000,"E 208., Zeta 1, Greater Noida, Delhi NCR",1150,28.49937354,77.51894613,2,2,2,Ready to Move,Resale,,,,,Individual House,"
                    
                    
                    
                         Multistorey Apartment is located at the advantageous 2nd floor in a tower of total 14 floors. It is a relatively new property with construction age less than 5 yrs. 
                    
                ",3652.173913
1909,10000000,"Pari Chowk, Greater Noida, Delhi NCR",2438,28.4655907,77.5114027,4,5,5,Ready to Move,Resale,1,Semi-Furnished,,,Individual House,"
",4101.722724
1910,2550000,"NH 24, Ghaziabad, Delhi NCR",840,28.638572,77.4308515,2,2,1,Ready to Move,Resale,,Unfurnished,,,Flat,"
",3035.714286
1911,6000000,"Yamuna Expressway, Greater Noida, Delhi NCR",1575,28.432194,77.508042,2,3,,Ready to Move,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                         Villa is made upto 2 floors. The place is very airy & spacious making the stay a very memorable one. It can easily be cutomized as per the needs of the people living here. All in all a great deal, please contact immediately for more details. 
                    
                ",3809.52381
1912,2300000,"nyay khand 2, Indirapuram, Ghaziabad, Delhi NCR",600,28.64934731,77.36962891,2,2,1,Ready to Move,Resale,,Unfurnished,,bharat petrol pump,Flat,"
                    
                    
                    
                       opposite big bazar and aditya mega city
                    
                ",3833.333333
1913,7410000,"Sector 104, Gurgaon, Delhi NCR",1446,28.48438996,77.00030461,2,2,,Ready to Move,Resale,,,,,Flat,"
",5124.481328
1914,2500000,"72., Dlf Dilshad Extension, Ghaziabad, Delhi NCR",600,28.694197,77.329295,2,2,1,Ready to Move,Resale,,Furnished,,,Flat,"
                    
                    
                    
                        It's a 2nd floor Builder Floor Apartment in a building of total 4 floors. This spacious Builder Floor Apartment was constructed approx. 5 to 10 years years back. 
                    
                ",4166.666667
1915,4000000,"Ska metro villa ETA 2 Greater Noida, Eta 2, Greater Noida, Delhi NCR",1165,28.496992,77.537536,3,3,4,Ready to Move,Resale,,,,grand international school 130 metre road Greater Noida authority depot metro station,Flat,"
                    
                    
                    
                       ska metro villa ETA 2 Greater Noida 2bhk 3bhk semi modular flat 90% SBI bank loan my1 construction position before 1year Ska metro villa 27lakhs flat 2bhk very trustable builder nearby school metro 130 metre road hospitals commercial etc
                    
                ",3433.476395
1916,5600000,"flat no 308, marline society, near atal chowk, Sector 13 Vasundhara, Ghaziabad, Delhi NCR",1100,28.6543295,77.3646575,2,2,2,Ready to Move,Resale,,Furnished,,,Individual House,"
",5090.909091
1917,4800000,"Q605. logix blossom greens noi, Sector 143, Noida, Delhi NCR",1234,28.500621,77.424203,2,2,2,Ready to Move,Resale,,,,Near by Gulshan ikebana Noida,Flat,"


                                Seize this excellent opportunity of becoming the proud owner of a meticulously constructed 2BHK flat in Logix Blossom Greens, Sector 143, Noida. Available for sale and located in one of the most preferred residential neighbourhoods, this apartment with a nice blend of space and quality construction is reasonably priced. Property SpecificationPlaced on the 6th floor of a 16-storey building, this 100% Vaastu compliant flat will surely bring joy and happiness to you and your family members. Aptly designed with spacious rooms and well-planned layout, this apartment will offer a comfortable living space for any small family. Bestowed in the goodness of sunlight all day and ventilation, this lively abode is pleasant to live in. Further, it is beneficial to you as this flat is unfurnished so you can furnish it according to your convenience and taste. Thoughtfully planned, this north-east facing flat comprises 2 bedrooms, 2 bathrooms, 2 balconies, a living cum dining, a study room and a kitchen with a cooking platform and a sink. The perfectly finished vitrified flooring, which is easy to maintain and stain-free enhances the visual appearance of this abode.Up-to-date with all the electrical fixtures and curtains, this apartment is a fine place to consider. Both the bathrooms are designed in western-style and provided with all the fittings. One of them is attached and the other one is available for common use. Opening onto the views of the main road (highway) and garden, these airy balconies are connected to both the bedrooms. FacilitiesFor the easy lifestyle of the residents, prime amenities like open/covered parking space, round the clock water supply and 100% power backup are available. Outright security with guards and CCTV surveillance for the safety of your family members is provided too.The society is loaded with few important amenities such as 2 Lifts, Rain Water Harvesting, Club House, Swimming Pool, Gymnasium, Park, Reserved Parking, Water Storage, Service/Goods Lift, Visitor Parking, Intercom Facility, Maintenance Staff, Waste Disposal, Conference Room, Piped Gas, Jogging and Strolling Track, and Outdoor Tennis Courts. LocalityIdeal location and handpicked amenities
                            
more

",3889.789303
1918,2650000,"Baba Faridpuri, New Delhi - West, Delhi NCR",540,28.65620041,77.16929626,2,2,1,Ready to Move,Resale,,Unfurnished,,hanuman mandir,Flat,"
",4907.407407
1919,8200000,"Surya Nagar, Ghaziabad, Delhi NCR",1650,28.66366196,77.33105469,3,2,3,Ready to Move,Resale,2,Semi-Furnished,,Near to Vidya Bharti Public School.,Flat,"


                                  Multistorey Apartment has unblocked view on front, facing Main Road. Situated at 3rd floor, this property is East facing. The type of ownership is Freehold. The Multistorey Apartment construction is more than 10 to 15 years old. Flooring of type Marble covers maximum part of the house. Prime facilities are easily accessible from this place with Punjab National Bank (0 km ). Other key neighbourhood are Kaushik Nursing Home (0 km ). 
                            
more

",4969.69697
1920,14500000,"Shanti Kunj Apartment, Paschim Vihar, New Delhi - West, Delhi NCR",1300,28.6677244,77.0979515,2,2,,Ready to Move,Resale,1,Semi-Furnished,0,Paschim Vihar Metro Station West,Flat,"


                                This property is situated in Paschim Vihar, West Delhi. It is a freehold property. 2 BHK with easily convertible to 3 BHK without major renovation. 2 year old Full renovated property and is ready to move in. Full gated with parking. The only prime apartments in and around Paschim Vihar
                            
more

",11153.84615
1921,9000000,"Indirapuram, Ghaziabad, Delhi NCR",1700,28.6493479,77.3696259,3,2,3,Ready to Move,Resale,1,Semi-Furnished,,,Individual House,"
",5294.117647
1922,4800000,"Sector 78, Noida, Delhi NCR",1010,28.5575028,77.38646497,2,2,,Ready to Move,Resale,1,,,,Flat,"
",4752.475248
1923,13500000,"Jaidev Park, New Delhi - West, Delhi NCR",1500,28.6703319,77.1504485,4,3,,Ready to Move,Resale,1,Furnished,0,,Flat,"
",9000
1924,13000000,"sector 150, noida, daksh Avenue, Sector 150, Noida, Delhi NCR",2230,28.4268804,77.4835,3,4,5,,Resale,,Unfurnished,,,Flat,"
",5829.596413
1925,12000000,"Sohna Road, Gurgaon, Delhi NCR",1450,28.4102438,77.0411697,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",8275.862069
1926,2400000,"Sector 12 Pratap Vihar, Ghaziabad, Delhi NCR",568,28.6453602,77.4102084,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4225.352113
1927,7500000,"Near Gadoli Kalan Gaon, Sec - 37D, Gurgaon, Haryana, Sector 37D, Gurgaon, Delhi NCR",1725,28.448734,76.971233,3,3,3,Ready to Move,New Property,,,,Dwrarka Express Way,Flat,"
                    
                    
                    
                       This spacious Multistorey Apartment is located at 17th floor in a tower of total 19 floors. Reserved covered car parking for residents available. Loans are easily available from banks   HDFC for property.
                    
                ",4347.826087
1928,4500000,"Rajendra Nagar sector 2, Shalimar Garden Extension 2, Ghaziabad, Delhi NCR",1250,28.68956947,77.33861542,3,2,1,Ready to Move,Resale,,Unfurnished,,Dlf school.,Individual House,"
                    
                    
                    
                       brand new designer HIG flat, with lift and covered parking, modular kitchen,
                    
                ",3600
1929,6100000,"Sector 76, Noida, Delhi NCR",1105,28.56433903,77.38360189,2,2,1,Ready to Move,Resale,,,,Walk-able distance from Noida Sector 76 metro station,Flat,"
                    
                    
                    
                       The flat is at walkable distance from Noida Sector76s metro station. It is 1105 sqft flat having 2 bedrooms,study room,hall,Semi Modular kitchen, 2 bathrooms, 4 balconies.
                    
                ",5520.361991
1930,3200000,"B Block, Gali no 6, Hindon Vihar, Noida, Delhi NCR",1000,28.55679512,77.37599945,2,2,1,Ready to Move,Resale,,Semi-Furnished,,,Individual House,"
                    
                    
                    
                       modular kitchen, wardrobes and impressive interiors
                    
                ",3200
1931,13000000,"Laxman Vihar, Gurgaon, Delhi NCR",1800,28.4812055,77.0089031,3,4,,Ready to Move,Resale,,Furnished,,,Flat,"
",7222.222222
1932,4800000,"Indirapuram, Ghaziabad, Delhi NCR",1256,28.647852,77.384508,3,2,1,Ready to Move,New Property,,,,,Individual House,"
",3821.656051
1933,13000000,"Tulip Violet, Sector 69, Gurgaon, Delhi NCR",2010,28.3976154,77.0382549,4,4,3,Ready to Move,Resale,,Unfurnished,,,Flat,"
",6467.661692
1934,6300000,"Sector 92, Gurgaon, Sector 92, Gurgaon, Delhi NCR",1454,28.414052,76.914303,3,3,3,Ready to Move,Resale,1,,1,,Flat,"
                    
                    
                    
                       Very peaceful residential area. Low-rise (4 floors) with lift. Side park view. Mall with multiplex under construction just outside the colony. Pollution free. Schools, hospitals, shopping malls closeby.
                    
                ",4332.874828
1935,3500000,"125 d., Neb Sarai, New Delhi - South, Delhi NCR",800,28.5069375,77.2065246,2,2,1,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4375
1936,7500000,"Sector 143, Noida, Delhi NCR",1675,28.500621,77.424203,3,4,,Ready to Move,Resale,,,,,Individual House,"
",4477.61194
1937,4200000,"Sector 99, Noida, Delhi NCR",1050,28.545974,77.3583769,2,2,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4000
1938,11500000,"105, Sector 92, Gurugram, Haryana, Sector 92, Gurgaon, Delhi NCR",2040,28.407867,76.91533028,4,4,,,Resale,2,Unfurnished,,,Individual House,"
",5637.254902
1939,2400000,"NH 24, Ghaziabad, Delhi NCR",900,28.666747,77.479096,2,2,,Ready to Move,Resale,,,,,Individual House,"
",2666.666667
1940,6000000,"Sector 143, Noida, Sector 143, Noida, Delhi NCR",1675,28.500621,77.424203,3,4,4,,Resale,1,Unfurnished,3,,Individual House,"
                    
                    
                    
                       3 BHK 1675 Sq. ft East facing and Central Park  Pool facing unit available for sell.
                    
                ",3582.089552
1941,3240000,"Surajpur, Greater Noida, Delhi NCR",1100,28.51032769,77.52171067,2,2,,Ready to Move,Resale,,,,,Flat,"
",2945.454545
1942,7500000,"Vasundhara, Ghaziabad, Delhi NCR",1300,28.659557,77.3747659,2,2,,Ready to Move,Resale,,Furnished,,,Individual House,"
",5769.230769
1943,3600000,"Meadows Vista, Raj Nagar Extension, Near Reliable Institute Ghaziabad, Pin - 201017, Raj Nagar Extension, Ghaziabad, Delhi NCR",1030,28.72199885,77.447746,2,2,,Ready to Move,Resale,1,,2,,Flat,"


                                  Multistorey Apartment is located at the advantageous 3rd floor in a tower of total 14 floors. The type of ownership is Freehold. Ample space for covered car parking for residents & visitors. The Multistorey Apartment is newly constructed. Prestigious banks like SBI, HDFC, ICICI, DHFL, LIC Housing Finance approve easy loan here. Flooring of type Vitrified covers maximum part of the house. 
                            
more

",3495.145631
1944,3500000,"Gf49218 vashali Gziyabadad, Sector 9 Vaishali, Ghaziabad, Delhi NCR",850,28.68102264,77.3563385,2,2,1,Ready to Move,Resale,1,Semi-Furnished,,Gardeygreen apartment,Flat,"
                    
                    
                    
                       Fully Furnished, Complete Woodwork, ready to movein
                    
                ",4117.647059
1945,11800000,"Emaar palm height, Sector 77, Gurgaon, Delhi NCR",2025,28.3824895,76.9823169,3,3,3,,Resale,,Unfurnished,,,Flat,"
                    
                    
                    
                       EMAAR Palm height D block park facing
                    
                ",5827.160494
1946,7500000,"Krishna Nagar near radheypur Jain mandir, Krishna Nagar, New Delhi - East, Delhi NCR",900,28.6537366,77.286549,2,2,2,Ready to Move,Resale,1,Semi-Furnished,,Near radheypuri Jain Mandir & radheypuri LAL mandir,Flat,"


                                This Builder Floor Apartment is located at  Upper Ground floor in a building of total 4 floors with amenities 2bathrooms, 2 bedrooms,1 living room , 1 kitchen , 2 balcony with park view ,1 car &  1 two wheeler parking .   The location has easy access to, Axis Bank 0 km , Government Sarvodaya Bal Vidyalay 0 km , Krishna Nagar Market 0 km  and Krishna Nagar Metro Station 500m.
                            
more

",8333.333333
1947,4720000,"PI 1 & 2, Greater Noida, Delhi NCR",1460,28.4737345,77.5413219,3,2,,Ready to Move,Resale,,,,,Flat,"
",3232.876712
1948,5200000,"falt no 103 tower 1 sahibabad ghaziyabad, G T Road, Ghaziabad, Delhi NCR",1000,28.679009,77.34929514,2,2,4,Ready to Move,Resale,,,2,raj bhag metro station,Flat,"
                    
                    
                    
                       This Multistorey Apartment is located at 1st floor in a building of total 12 floors. Prime facilities are easily accessible from this place with Oriental Bank of Commerce (1 km ). Other key neighbourhood are Delhi College of Studies (1 km ).
                    
                ",5200
1949,11000000,"Chander Nagar, Ghaziabad, Delhi NCR",1600,28.668378,77.330951,4,4,,Ready to Move,Resale,,,,,Individual House,"
",6875
1950,6000000,"Ankur Enclave, New Delhi - North, Delhi NCR",1305,28.7337171,77.2715049,2,2,,Ready to Move,Resale,,Unfurnished,,,Flat,"
",4597.701149
1951,5200000,"Sector 75, Noida, Sector 75, Noida, Delhi NCR",1035,28.57743,77.37941479,2,2,3,Ready to Move,Resale,1,,2,Nearest metro station is on sec50 on aqua line.,Flat,"


                                Its a 2bhk flat with super built area of 1035 sqftIts semiFurnished flatNearest metro station is on sec50 on aqua lineReady to moveFull power backupPiped gaslineNearest school is manav rachna international school sec50
                            
more

",5024.154589
1952,5500000,"Gaur Green Vista  Indirapuram, Indirapuram, Ghaziabad, Delhi NCR",1090,28.634588,77.35554172,2,2,1,Ready to Move,Resale,1,,2,Amrapali Village,Flat,"
                    
                    
                    
                       2 BHK flat for sale with modular kitchen and attached bathroom
                    
                ",5045.87156
1953,9500000,"A-173 (Second Floor), Sector 57, Gurgaon, Delhi NCR",1551,28.41981547,77.08540769,4,3,3,Ready to Move,Resale,1,Semi-Furnished,0,The property is very close to the Hong Kong Bazaar,Individual House,"


                                North facing 4BHK property with east facing entrance in 400 sq. yds. plot, 3 bathrooms and 3 balconies, Vaastu compliant, living, dining and two bedrooms with vitrified tiles, other two bedrooms with wooden flooring, wood work done in all bedrooms and kitchen
                            
more

",6125.080593
1954,6000000,"Mahavir Enclave, New Delhi - Dwarka, Delhi NCR",900,28.60087776,77.08031464,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It covered area of 900 sq-ft, it is a good location property. Please contact for more details.
                    
                ",6666.666667
1955,6160000,"Sahibabad, Ghaziabad, Delhi NCR",1450,28.6644882,77.3474938,2,2,,Ready to Move,Resale,,,,,Flat,"
",4248.275862
1956,3500000,"Greater Noida West, Greater Noida, Delhi NCR",995,28.51451221,77.52203509,2,2,,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       Multistory apartment is available for sale. It covered area of 995 sq-ft, it is a good location property. Please contact for more details.
                    
                ",3517.58794
1957,2800000,"Gali no. 10, Raja Puri, New Delhi - Dwarka, Delhi NCR",563,28.60946083,77.04845428,2,2,1,Ready to Move,New Property,,Semi-Furnished,,,Flat,"
                    
                    
                    
                       Near school and hospital................................................
                    
                ",4973.357016
1958,7500000,"Shipra Suncity, Ghaziabad, Delhi NCR",1680,28.6358105,77.3739109,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",4464.285714
1959,2900000,"Sector 86, Opposite Shriram public school, Neharpar, Faridabad, Delhi NCR",845,28.390701,77.3408206,3,2,3,,Resale,,Unfurnished,,Opposite Shri Ram millennium school,Flat,"
                    
                    
                    
                       It is just few month away from possesion, on main road, near many of schools and market
                    
                ",3431.952663
1960,8000000,"Hari Nagar, New Delhi - West, Delhi NCR",1000,28.624575,77.10898,3,2,2,Ready to Move,Resale,,Furnished,,,Flat,"
",8000
1961,5200000,"Sector-omega1 greater noida up, Omega 1, Greater Noida, Delhi NCR",1130,28.45606623,77.51645682,2,2,3,Ready to Move,Resale,1,,2,"Close to upcoming metro station. Market, hospitals, educational institutes in the vicinity",Individual House,"
                    
                    
                    
                       Complete modular kitchen work, wardrobes, Wall to wall TV cabinet etc.
                    
                ",4601.769912
1962,6000000,"Noida Extension, Noida, Delhi NCR",1300,28.605958,77.444512,3,2,,Ready to Move,Resale,,,,,Individual House,"
",4615.384615
1963,2800000,"Palam Colony, New Delhi - Dwarka, Delhi NCR",675,28.5922718,77.0836792,2,2,2,Ready to Move,Resale,,Semi-Furnished,,big peepal tree gali no. 8 sadhnagar part 2 Palam,Flat,"
                    
                    
                    
                       Flat close to hospital parks ATMs dairy market stores mall railway station metro station and school
                    
                ",4148.148148
1964,4400000,"Windsor paradise 2, Raj nagar Extention, Raj Nagar Extension, Ghaziabad, Delhi NCR",1295,28.70886224,77.42290529,3,2,2,Ready to Move,New Property,,,,,Flat,"
",3397.683398
1965,4500000,"Sector 49, Faridabad, Delhi NCR",1200,28.3920951,77.267223,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"


                                 This Builder Floor Apartment is located at Ground floor in a building of total 3 floors. The Builder Floor Apartment construction is more than 10 to 15 years old. The location has easy access to, National Institute of Financial Management (1 km ), Multi Charitable Hospital (1 km ), State Bank of Patiala (5 km ) and Old Faridabad Railway Station (9 km ). 
                            
more

",3750
1966,11000000,"Sector 150  ATS pristine Noida, Sector 150, Noida, Delhi NCR",1750,28.561989,77.39837,3,3,3,Ready to Move,Resale,2,,3,Near by Ace golf shire Noida,Flat,"


                                T 2 Sector150 Noida Noida U PA very good 3 bhk flat for rent in ats pristine sector150 noida. It is a superb property and offers an excellent view. The flat is furnished with multiple amenities and promises a comfortable stay. It is feng shuivaastu compliant which is considered to bring positive energy. Indeed the society too has multiple facilities for enjoyment such as club housecommunity center fitness centregym swimming pool security personnel and shopping centre etc. It also has rain water harvesting system. It has a super builtUp area of1750 sq. Ft. Other facilities
                            
more

",6285.714286
1967,5500000,"Surya Nagar, Ghaziabad, Delhi NCR",920,28.6636624,77.3310584,2,2,,Ready to Move,Resale,,,,,Flat,"
",5978.26087
1968,9410000,"Sector 69, Gurgaon, Delhi NCR",1600,28.3976154,77.0382549,3,3,,Ready to Move,Resale,,,,,Flat,"
",5881.25
